X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,TypeOfSteel_A300,TypeOfSteel_A400,Fault_class
1078.0,1098.0,3996148.0,3996170.0,152.0,37.0,35.0,17532.0,100.0,132.0,1364.0,80.0,0.39,0.6546,0.9091,0.0147,0.5405,0.6286,1.0,2.1818,1.301,1.3424,0.0909,-0.0989,0.7147,1,0,Bumps
1043.0,1061.0,4019353.0,4019368.0,117.0,23.0,17.0,11880.0,89.0,118.0,1362.0,80.0,0.442,0.5667,0.8333,0.0132,0.7826,0.8824,0.0,2.0682,1.2553,1.1761,-0.1667,-0.2067,0.4465,1,0,Bumps
1031.0,1056.0,4348498.0,4348516.0,146.0,44.0,28.0,16861.0,102.0,134.0,1362.0,80.0,0.4493,0.6756,0.72,0.0184,0.5682,0.6429,0.0,2.1644,1.3979,1.2553,-0.28,-0.0978,0.7281,1,0,Bumps
1056.0,1077.0,4364066.0,4364076.0,106.0,35.0,22.0,10747.0,89.0,116.0,1362.0,80.0,0.4185,0.4952,0.4762,0.0154,0.6,0.4545,0.0,2.0253,1.3222,1.0,-0.5238,-0.2079,0.3509,1,0,Bumps
1116.0,1151.0,4387848.0,4387862.0,175.0,53.0,32.0,20658.0,104.0,134.0,1364.0,80.0,0.3123,0.6429,0.4,0.0257,0.6604,0.4375,0.0,2.243,1.5441,1.1461,-0.6,-0.0778,0.7776,1,0,Bumps
1043.0,1076.0,4399271.0,4399296.0,208.0,64.0,49.0,23267.0,96.0,133.0,1364.0,80.0,0.4223,0.7479,0.7576,0.0242,0.5156,0.5102,0.0,2.3181,1.5185,1.3979,-0.2424,-0.1261,0.9703,1,0,Bumps
1097.0,1114.0,4413249.0,4413282.0,238.0,62.0,41.0,27036.0,96.0,134.0,1362.0,80.0,0.3642,0.5758,0.5152,0.0125,0.2742,0.8049,1.0,2.3766,1.2305,1.5185,0.4848,-0.1125,0.8488,1,0,Bumps
197.0,263.0,4458892.0,4458905.0,385.0,72.0,37.0,45215.0,103.0,135.0,1364.0,80.0,0.2889,0.5513,0.197,0.0484,0.9167,0.3514,0.0,2.5855,1.8195,1.1139,-0.803,-0.0825,0.976,1,0,Bumps
1103.0,1122.0,4474894.0,4474920.0,289.0,57.0,33.0,33682.0,99.0,134.0,1366.0,80.0,0.3573,0.415,0.7308,0.0139,0.3333,0.7879,1.0,2.4609,1.2787,1.415,0.2692,-0.0895,0.7822,1,0,Bumps
1067.0,1103.0,4532922.0,4532948.0,364.0,99.0,60.0,41956.0,99.0,133.0,1358.0,100.0,0.3756,0.6111,0.7222,0.0265,0.3636,0.4333,0.0,2.5611,1.5563,1.415,-0.2778,-0.0995,0.9856,1,0,Bumps
659.0,686.0,4194670.0,4194684.0,169.0,47.0,27.0,20262.0,107.0,135.0,1356.0,100.0,0.972,0.5529,0.5185,0.0199,0.5745,0.5185,0.0,2.2279,1.4314,1.1461,-0.4815,-0.0633,0.6236,1,0,Bumps
981.0,992.0,467888.0,467902.0,102.0,16.0,14.0,12417.0,115.0,132.0,1356.0,40.0,0.5369,0.3377,0.7857,0.0081,0.6875,1.0,1.0,2.0086,1.0414,1.1461,0.2143,-0.0489,0.2712,0,1,Bumps
1120.0,1145.0,2530763.0,2530797.0,574.0,35.0,35.0,64288.0,89.0,126.0,1358.0,40.0,0.3137,0.3247,0.7353,0.0184,0.7143,0.9714,1.0,2.7589,1.3979,1.5315,0.2647,-0.125,0.9747,0,1,Bumps
550.0,567.0,4625112.0,4625136.0,194.0,26.0,24.0,21649.0,99.0,126.0,1360.0,40.0,0.8088,0.5245,0.7083,0.0125,0.6539,1.0,1.0,2.2878,1.2305,1.3802,0.2917,-0.1282,0.6693,0,1,Bumps
758.0,785.0,,,780.0,47.0,45.0,84630.0,77.0,127.0,1362.0,40.0,0.8473,0.3122,0.6429,0.0198,0.5745,0.9333,1.0,2.8921,1.4314,1.6233,0.3571,-0.1523,0.9961,0,1,Bumps
634.0,655.0,,,336.0,30.0,25.0,35912.0,79.0,127.0,1362.0,40.0,0.931,0.2727,0.9546,0.0154,0.7,0.88,1.0,2.5263,1.3222,1.3424,0.0454,-0.165,0.7436,0,1,Bumps
1085.0,1098.0,,,129.0,15.0,13.0,15121.0,101.0,134.0,1362.0,40.0,0.3877,0.2367,1.0,0.0095,0.8667,1.0,0.5,2.1106,1.1139,1.1139,0.0,-0.0842,0.2914,0,1,Bumps
1134.0,1145.0,,,143.0,20.0,21.0,16538.0,104.0,134.0,1362.0,40.0,0.3187,0.35,0.55,0.0081,0.55,0.9524,1.0,2.1553,1.0414,1.301,0.45,-0.0965,0.3663,0,1,Bumps
576.0,588.0,,,141.0,15.0,16.0,15515.0,99.0,126.0,1360.0,40.0,0.8471,0.2656,0.75,0.0088,0.8,1.0,1.0,2.1492,1.0792,1.2041,0.25,-0.1403,0.3241,0,1,Bumps
1152.0,1167.0,,,133.0,19.0,14.0,15524.0,107.0,127.0,1362.0,40.0,0.2863,0.3667,0.9333,0.011,0.7895,1.0,0.0,2.1239,1.1761,1.1461,-0.0667,-0.0881,0.3509,0,1,Bumps
609.0,621.0,,,101.0,16.0,13.0,11579.0,101.0,127.0,1362.0,40.0,0.8943,0.3526,0.9231,0.0088,0.75,1.0,1.0,2.0043,1.0792,1.1139,0.0769,-0.1044,0.2739,0,1,Bumps
701.0,717.0,,,147.0,20.0,13.0,16975.0,104.0,132.0,1360.0,40.0,0.9456,0.2933,0.8125,0.0118,0.8,1.0,0.0,2.1673,1.2041,1.1139,-0.1875,-0.0978,0.3479,0,1,Bumps
345.0,360.0,,,163.0,21.0,16.0,18644.0,99.0,127.0,1360.0,40.0,0.5074,0.3208,0.9375,0.011,0.7143,1.0,1.0,2.2122,1.1761,1.2041,0.0625,-0.1064,0.3977,0,1,Bumps
651.0,666.0,,,238.0,23.0,22.0,25516.0,78.0,127.0,1364.0,40.0,0.9546,0.2788,0.6818,0.011,0.6522,1.0,1.0,2.3766,1.1761,1.3424,0.3182,-0.1624,0.5461,0,1,Bumps
889.0,921.0,,,699.0,38.0,32.0,79690.0,78.0,132.0,1360.0,40.0,0.6456,0.2954,0.9688,0.0235,0.8421,0.9688,0.0,2.8445,1.5051,1.4914,-0.0313,-0.1093,0.99,0,1,Bumps
1094.0,1124.0,,,571.0,37.0,25.0,58587.0,63.0,127.0,1362.0,40.0,0.3495,0.2387,0.8333,0.022,0.8108,1.0,0.0,2.7566,1.4771,1.3979,-0.1667,-0.1984,0.9519,0,1,Bumps
6.0,15.0,966898.0,966930.0,176.0,25.0,32.0,21321.0,104.0,141.0,1358.0,70.0,0.0088,0.3889,0.2813,0.0066,0.36,1.0,1.0,2.2455,0.9542,1.5051,0.7188,-0.0536,0.4763,1,0,Bumps
14.0,24.0,1346926.0,1346954.0,142.0,23.0,28.0,18238.0,100.0,151.0,1358.0,70.0,0.0206,0.4929,0.3571,0.0074,0.4348,1.0,1.0,2.1523,1.0,1.4472,0.6429,0.0034,0.463,1,0,Bumps
1122.0,1134.0,313348.0,313360.0,119.0,16.0,12.0,10350.0,56.0,111.0,1362.0,80.0,0.3348,0.1736,1.0,0.0088,0.75,1.0,0.5,2.0756,1.0792,1.0792,0.0,-0.3205,0.2583,1,0,Bumps
1321.0,1332.0,1554743.0,1554761.0,123.0,20.0,19.0,11278.0,79.0,108.0,1362.0,80.0,0.0441,0.3788,0.6111,0.0081,0.55,0.9474,1.0,2.0899,1.0414,1.2553,0.3889,-0.2837,0.3329,1,0,Bumps
1161.0,1170.0,2520749.0,2520772.0,162.0,14.0,23.0,14626.0,73.0,124.0,1360.0,80.0,0.2794,0.2174,0.3913,0.0066,0.6429,1.0,1.0,2.2095,0.9542,1.3617,0.6087,-0.2947,0.3464,1,0,Bumps
597.0,614.0,3674102.0,3674130.0,349.0,27.0,28.0,30422.0,50.0,124.0,1362.0,,0.8766,0.2668,0.6071,0.0125,0.6296,1.0,1.0,2.5428,1.2305,1.4472,0.3929,-0.319,0.761,1,0,Bumps
154.0,166.0,3755477.0,3755492.0,122.0,13.0,15.0,10893.0,65.0,111.0,1364.0,,0.2258,0.3222,0.8,0.0088,0.9231,1.0,1.0,2.0864,1.0792,1.1761,0.2,-0.3025,0.3068,1,0,Bumps
133.0,149.0,3778014.0,3778041.0,231.0,25.0,27.0,21300.0,67.0,124.0,1364.0,,0.195,0.4653,0.5926,0.0117,0.64,1.0,1.0,2.3636,1.2041,1.4314,0.4074,-0.2796,0.7037,1,0,Bumps
41.0,60.0,3824786.0,3824807.0,287.0,27.0,23.0,21603.0,27.0,110.0,1362.0,,0.0602,0.2807,0.9048,0.0139,0.7037,0.913,1.0,2.4579,1.2787,1.3222,0.0952,,0.6559,1,0,Bumps
68.0,80.0,3859251.0,3859266.0,143.0,15.0,15.0,12193.0,56.0,126.0,1364.0,,0.0997,0.2056,0.8,0.0088,0.8,1.0,1.0,2.1553,1.0792,1.1761,0.2,-0.3339,0.3068,1,0,Bumps
221.0,242.0,3948212.0,3948253.0,519.0,33.0,41.0,48309.0,65.0,124.0,1360.0,,0.325,0.3972,0.5122,0.0154,0.6364,1.0,1.0,2.7152,1.3222,1.6128,0.4878,-0.2728,0.9765,1,0,Bumps
1111.0,1121.0,4032298.0,4032320.0,110.0,20.0,22.0,12351.0,100.0,127.0,1354.0,,0.3442,0.5,0.4545,0.0074,0.5,1.0,1.0,2.0414,1.0,1.3424,0.5454,-0.1228,0.3663,1,0,Bumps
995.0,1006.0,4085316.0,4085344.0,140.0,25.0,28.0,16076.0,103.0,132.0,1356.0,,0.5162,0.5454,0.3929,0.0081,0.44,1.0,1.0,2.1461,1.0414,1.4472,0.6071,-0.1029,0.5096,1,0,Bumps
396.0,418.0,4116853.0,4116868.0,231.0,26.0,16.0,25096.0,56.0,141.0,1356.0,,0.5841,0.3,0.6818,0.0162,0.8461,0.9375,0.0,2.3636,1.3424,1.1761,-0.3182,-0.1512,0.5461,1,0,Bumps
604.0,646.0,4441757.0,4441811.0,1035.0,67.0,55.0,97966.0,46.0,125.0,1356.0,,0.8909,0.5436,0.7778,0.031,0.6269,0.9818,1.0,3.0149,1.6233,1.7324,0.2222,-0.2605,1.0,1,0,Bumps
1108.0,1120.0,2497122.0,2497138.0,137.0,13.0,16.0,15672.0,85.0,133.0,1373.0,40.0,0.3685,0.2865,0.75,0.0087,0.9231,1.0,1.0,2.1367,1.0792,1.2041,0.25,-0.1063,0.3241,0,1,Other_Faults
333.0,342.0,764107.0,764213.0,525.0,16.0,106.0,57020.0,95.0,127.0,1353.0,70.0,0.4922,0.4497,0.0849,0.0066,0.5625,1.0,1.0,2.7202,0.9542,2.0253,0.9151,-0.1515,0.9872,0,1,Other_Faults
1269.0,1296.0,374730.0,374925.0,,,,,42.0,143.0,1353.0,70.0,0.0843,0.5322,0.1385,0.02,0.1436,0.9198,1.0,3.3915,1.4314,2.29,0.8615,-0.059,1.0,0,1,Other_Faults
1109.0,1144.0,401768.0,401951.0,,,,,6.0,148.0,1353.0,70.0,0.3089,0.329,0.1913,0.0259,0.1862,0.9682,1.0,3.6333,1.5441,2.2624,0.8087,-0.0622,1.0,0,1,Other_Faults
1293.0,1316.0,600561.0,600841.0,,170.0,,,44.0,125.0,1353.0,70.0,0.0547,0.5896,0.0821,0.017,0.1353,0.9825,1.0,3.4221,1.3617,2.4472,0.9179,-0.1963,1.0,0,1,Other_Faults
1252.0,1264.0,1229599.0,1229628.0,269.0,22.0,29.0,26745.0,71.0,125.0,1353.0,70.0,0.1316,0.227,0.4138,0.0089,0.5454,1.0,1.0,2.4297,1.0792,1.4624,0.5862,-0.2233,0.5757,0,1,Other_Faults
1051.0,1064.0,1314158.0,1314195.0,375.0,25.0,37.0,38401.0,48.0,134.0,1353.0,70.0,0.4272,0.2204,0.3514,0.0096,0.52,1.0,1.0,2.574,1.1139,1.5682,0.6486,-0.2,0.767,0,1,Other_Faults
317.0,322.0,166852.0,166856.0,15.0,5.0,4.0,1826.0,110.0,135.0,1694.0,,0.3743,0.25,0.8,0.003,1.0,1.0,0.0,1.1761,0.699,0.6021,-0.2,-0.049,0.1322,1,0,Other_Faults
39.0,208.0,2410802.0,2410860.0,,,141.0,,45.0,125.0,1356.0,40.0,0.0575,0.4254,0.3432,,0.5909,0.4114,0.0,3.7507,2.2279,1.7634,-0.6568,-0.18,1.0,0,1,Other_Faults
41.0,212.0,2609514.0,2609580.0,,,136.0,,38.0,124.0,1356.0,40.0,0.0605,0.4727,0.386,,0.5662,0.4853,0.0,3.7746,2.233,1.8195,-0.614,-0.1891,1.0,0,1,Other_Faults
1611.0,1619.0,1671950.0,1671963.0,69.0,10.0,14.0,5361.0,63.0,,1656.0,80.0,0.0447,0.3365,0.6154,0.0048,0.8,0.9286,1.0,1.8389,0.9031,1.1139,0.3846,,0.2105,1,0,Other_Faults
1616.0,1625.0,1725137.0,1725163.0,138.0,23.0,26.0,8720.0,48.0,,1656.0,80.0,0.0374,0.4103,0.3462,0.0054,0.3913,1.0,1.0,2.1399,0.9542,1.415,0.6539,,0.3882,1,0,Other_Faults
1613.0,1622.0,1752541.0,1752560.0,116.0,17.0,19.0,9105.0,65.0,,1658.0,80.0,0.0434,0.3216,0.4737,0.0054,0.5294,1.0,1.0,2.0645,0.9542,1.2787,0.5263,-0.3868,0.2942,1,0,Other_Faults
1603.0,1613.0,1995544.0,1995586.0,308.0,25.0,42.0,22991.0,55.0,,1656.0,80.0,0.0519,0.2667,0.2381,0.006,0.4,1.0,1.0,2.4885,1.0,1.6233,0.7619,,0.6868,1,0,Other_Faults
1576.0,1587.0,2063540.0,2063558.0,116.0,17.0,18.0,9110.0,64.0,,1658.0,80.0,0.0856,0.4141,0.6111,0.0066,0.6471,1.0,1.0,2.0645,1.0414,1.2553,0.3889,-0.3864,0.3329,1,0,Other_Faults
662.0,670.0,266284.0,266316.0,152.0,25.0,32.0,17101.0,101.0,125.0,1630.0,120.0,0.8123,0.4063,0.25,0.0049,0.32,1.0,1.0,2.1818,0.9031,1.5051,0.75,-0.121,0.4235,0,1,Other_Faults
556.0,564.0,1146657.0,1146672.0,108.0,12.0,15.0,11491.0,87.0,126.0,1626.0,120.0,0.6839,0.1,0.5333,0.0049,0.6667,1.0,1.0,2.0334,0.9031,1.1761,0.4667,-0.1688,0.2288,0,1,Other_Faults
1053.0,1064.0,701399.0,701451.0,352.0,41.0,53.0,39648.0,92.0,141.0,1360.0,,0.4353,0.3846,0.2115,0.0081,0.2683,0.9811,1.0,2.5465,1.0414,1.716,0.7885,-0.12,0.8579,0,1,Other_Faults
550.0,558.0,1154994.0,1155025.0,190.0,22.0,31.0,21326.0,95.0,133.0,1362.0,,0.8076,0.2339,0.2581,0.0059,0.3636,1.0,1.0,2.2787,0.9031,1.4914,0.7419,-0.1231,0.4106,0,1,Other_Faults
775.0,783.0,1370789.0,1370812.0,111.0,16.0,23.0,13374.0,110.0,134.0,1358.0,40.0,0.8468,0.3967,0.3478,0.0059,0.5,1.0,1.0,2.0453,0.9031,1.3617,0.6522,-0.0587,0.3125,0,1,Other_Faults
100.0,116.0,1002562.0,1002587.0,211.0,26.0,28.0,23894.0,102.0,134.0,1374.0,40.0,0.1456,0.4725,0.64,0.0116,0.6154,0.8929,1.0,2.3243,1.2041,1.3979,0.36,-0.1153,0.6574,0,1,Other_Faults
76.0,111.0,1012529.0,1012905.0,,,,,4.0,140.0,1374.0,40.0,0.1106,0.4945,0.0931,0.0255,0.0975,0.9592,1.0,3.8229,1.5441,2.5752,0.9069,-0.1581,1.0,0,1,Other_Faults
0.0,13.0,159043.0,159085.0,253.0,36.0,46.0,35308.0,127.0,151.0,1687.0,,0.0,0.5366,0.3095,0.0077,0.3611,0.913,1.0,2.4031,1.1139,1.6233,0.6905,0.0903,0.8355,0,1,Other_Faults
1.0,18.0,117422.0,117551.0,1125.0,63.0,131.0,140521.0,101.0,151.0,1687.0,,0.0012,0.487,0.1318,0.0101,0.2698,0.9847,1.0,3.0512,1.2305,2.1106,0.8682,-0.0242,1.0,0,1,Other_Faults
2.0,11.0,130760.0,130780.0,110.0,12.0,20.0,10340.0,71.0,116.0,1687.0,,0.0024,0.3889,0.45,0.0053,0.75,1.0,1.0,2.0414,0.9542,1.301,0.55,-0.2656,0.3068,0,1,Other_Faults
9.0,18.0,143523.0,143544.0,125.0,14.0,21.0,13987.0,97.0,141.0,1687.0,,0.0107,0.3386,0.4286,0.0053,0.6429,1.0,1.0,2.0969,0.9542,1.3222,0.5714,-0.1258,0.3197,0,1,Other_Faults
14.0,24.0,149048.0,149070.0,150.0,12.0,22.0,17566.0,99.0,140.0,1687.0,,0.0166,0.3182,0.4545,0.0059,0.8333,1.0,1.0,2.1761,1.0,1.3424,0.5454,-0.0851,0.3663,0,1,Other_Faults
6.0,17.0,363701.0,363718.0,140.0,11.0,17.0,14533.0,76.0,125.0,1687.0,,0.0071,0.2513,0.6471,0.0065,1.0,1.0,1.0,2.1461,1.0414,1.2305,0.3529,-0.189,0.3168,0,1,Other_Faults
7.0,19.0,375592.0,375611.0,199.0,12.0,19.0,20323.0,74.0,127.0,1687.0,,0.0083,0.1272,0.6316,0.0071,1.0,1.0,1.0,2.2989,1.0792,1.2787,0.3684,-0.2021,0.3787,0,1,Other_Faults
9.0,18.0,379740.0,379759.0,110.0,11.0,19.0,12881.0,99.0,133.0,1687.0,,0.0107,0.3567,0.4737,0.0053,0.8182,1.0,1.0,2.0414,0.9542,1.2787,0.5263,-0.0852,0.2942,0,1,Other_Faults
6.0,14.0,393457.0,393488.0,196.0,11.0,31.0,22532.0,97.0,134.0,1687.0,,0.0071,0.2097,0.2581,0.0047,0.7273,1.0,1.0,2.2923,0.9031,1.4914,0.7419,-0.1019,0.4106,0,1,Other_Faults
6.0,17.0,402394.0,402418.0,145.0,13.0,24.0,17419.0,111.0,135.0,1687.0,,0.0071,0.4508,0.4583,0.0065,0.8461,1.0,1.0,2.1614,1.0414,1.3802,0.5417,-0.0615,0.4366,0,1,Other_Faults
4.0,13.0,409986.0,410023.0,213.0,17.0,37.0,24476.0,96.0,134.0,1687.0,,0.0047,0.3604,0.2432,0.0053,0.5294,1.0,1.0,2.3284,0.9542,1.5682,0.7568,-0.1023,0.5511,0,1,Other_Faults
2.0,10.0,421204.0,421233.0,161.0,13.0,29.0,18711.0,103.0,133.0,1687.0,,0.0024,0.306,0.2759,0.0047,0.6154,1.0,1.0,2.2068,0.9031,1.4624,0.7241,-0.0921,0.385,0,1,Other_Faults
0.0,12.0,430948.0,430980.0,304.0,18.0,32.0,34142.0,90.0,133.0,1687.0,,0.0,0.2083,0.375,0.0071,0.6667,1.0,1.0,2.4829,1.0792,1.5051,0.625,-0.1226,0.633,0,1,Other_Faults
0.0,11.0,444148.0,444169.0,161.0,12.0,21.0,18047.0,96.0,133.0,1687.0,,0.0,0.303,0.5238,0.0065,0.9167,1.0,1.0,2.2068,1.0414,1.3222,0.4762,-0.1243,0.3834,0,1,Other_Faults
2.0,8.0,448681.0,448720.0,137.0,18.0,39.0,18013.0,121.0,143.0,1687.0,,0.0024,0.4145,0.1539,0.0036,0.3333,1.0,1.0,2.1367,0.7782,1.5911,0.8461,0.0272,0.3882,0,1,Other_Faults
4.0,12.0,455227.0,455253.0,125.0,15.0,26.0,14353.0,102.0,126.0,1687.0,,0.0047,0.399,0.3077,0.0047,0.5333,1.0,1.0,2.0969,0.9031,1.415,0.6923,-0.1029,0.3479,0,1,Other_Faults
0.0,8.0,464503.0,464538.0,189.0,18.0,35.0,21380.0,99.0,127.0,1687.0,,0.0,0.325,0.2286,0.0047,0.4444,1.0,1.0,2.2765,0.9031,1.5441,0.7714,-0.1162,0.463,0,1,Other_Faults
28.0,36.0,3213793.0,3213815.0,124.0,16.0,22.0,14618.0,97.0,141.0,1658.0,100.0,0.0338,0.2955,0.3636,0.0048,0.5,1.0,1.0,2.0934,0.9031,1.3424,0.6364,-0.079,0.3012,1,0,Other_Faults
25.0,33.0,3277804.0,3277821.0,91.0,15.0,17.0,10957.0,105.0,141.0,1658.0,100.0,0.0302,0.3309,0.4706,0.0048,0.5333,1.0,1.0,1.959,0.9031,1.2305,0.5294,-0.0593,0.2482,1,0,Other_Faults
1343.0,1351.0,46714.0,46725.0,56.0,11.0,11.0,5729.0,90.0,117.0,1362.0,70.0,0.0161,0.3636,0.7273,0.0059,0.7273,1.0,1.0,1.7482,0.9031,1.0414,0.2727,-0.2007,0.1934,1,0,Other_Faults
0.0,4.0,224005.0,224035.0,83.0,18.0,31.0,7446.0,71.0,108.0,1360.0,70.0,0.0,0.3083,0.1333,0.0029,0.2222,0.9677,1.0,1.9191,0.6021,1.4771,0.8667,-0.2991,0.2288,1,0,Other_Faults
2.0,10.0,1798872.0,1798895.0,131.0,16.0,23.0,12909.0,81.0,117.0,1698.0,90.0,0.0024,0.288,0.3478,0.0047,0.5,1.0,1.0,2.1173,0.9031,1.3617,0.6522,-0.2301,0.3125,0,1,Other_Faults
1273.0,1283.0,167280.0,167335.0,313.0,33.0,58.0,29386.0,86.0,103.0,1353.0,,0.1035,0.4309,0.1818,0.0074,0.303,0.9483,1.0,2.4955,1.0,1.7404,0.8182,-0.2665,0.8391,0,1,Other_Faults
25.0,34.0,281358.0,281513.0,891.0,36.0,155.0,76438.0,70.0,103.0,1353.0,,0.0369,0.3613,0.0581,0.0066,0.25,1.0,1.0,2.9499,0.9542,2.1903,0.9419,-0.3298,0.9993,0,1,Other_Faults
1206.0,1214.0,308931.0,308956.0,134.0,12.0,25.0,14838.0,100.0,119.0,1353.0,,0.2055,0.33,0.32,0.0059,0.6667,1.0,1.0,2.1271,0.9031,1.3979,0.68,-0.1349,0.3359,0,1,Other_Faults
71.0,79.0,471955.0,472005.0,230.0,22.0,50.0,23697.0,93.0,118.0,1353.0,,0.105,0.425,0.16,0.0059,0.3636,1.0,1.0,2.3617,0.9031,1.699,0.84,-0.1951,0.6574,0,1,Other_Faults
1144.0,1158.0,113260.0,113277.0,120.0,26.0,17.0,15146.0,117.0,140.0,1372.0,40.0,0.3119,0.4958,0.8235,0.0102,0.5385,1.0,1.0,2.0792,1.1461,1.2305,0.1765,-0.0139,0.3945,0,1,Other_Faults
804.0,817.0,151240.0,151265.0,133.0,32.0,25.0,16759.0,114.0,134.0,1372.0,40.0,0.809,0.5908,0.52,0.0095,0.4063,1.0,1.0,2.1239,1.1139,1.3979,0.48,-0.0156,0.5378,0,1,Other_Faults
845.0,857.0,189673.0,189695.0,103.0,25.0,26.0,13299.0,122.0,142.0,1372.0,40.0,0.7507,0.6098,0.5454,0.0088,0.48,0.8461,1.0,2.0128,1.0792,1.3424,0.4545,0.0087,0.4366,0,1,Other_Faults
798.0,808.0,225718.0,225742.0,170.0,23.0,24.0,21545.0,118.0,141.0,1370.0,40.0,0.8204,0.2917,0.4167,0.0073,0.4348,1.0,1.0,2.2304,1.0,1.3802,0.5833,-0.0099,0.3977,0,1,Other_Faults
1090.0,1103.0,255155.0,255186.0,168.0,37.0,33.0,21640.0,119.0,143.0,1374.0,40.0,0.3945,0.5831,0.4193,0.0095,0.3514,0.9394,1.0,2.2253,1.1139,1.4914,0.5806,0.0063,0.6619,0,1,Other_Faults
806.0,828.0,300303.0,300316.0,125.0,35.0,18.0,16258.0,118.0,140.0,1372.0,40.0,0.793,0.5629,0.5909,0.016,0.6286,0.7222,0.0,2.0969,1.3424,1.1139,-0.4091,0.0161,0.4729,0,1,Other_Faults
963.0,974.0,657468.0,657502.0,201.0,38.0,35.0,26197.0,123.0,141.0,1372.0,40.0,0.5802,0.4626,0.3235,0.008,0.2895,0.9714,1.0,2.3032,1.0414,1.5315,0.6765,0.0182,0.6173,0,1,Other_Faults
387.0,396.0,695980.0,696006.0,169.0,25.0,26.0,17587.0,96.0,118.0,1372.0,40.0,0.5641,0.2778,0.3462,0.0066,0.36,1.0,1.0,2.2279,0.9542,1.415,0.6539,-0.187,0.3882,0,1,Other_Faults
973.0,989.0,707576.0,707600.0,150.0,47.0,28.0,19311.0,120.0,141.0,1374.0,40.0,0.5604,0.6094,0.6667,0.0116,0.3404,0.8571,1.0,2.1761,1.2041,1.3802,0.3333,0.0058,0.633,0,1,Other_Faults
1020.0,1034.0,720705.0,720720.0,103.0,24.0,17.0,13577.0,125.0,142.0,1372.0,40.0,0.4927,0.5095,0.9333,0.0102,0.5833,0.8824,1.0,2.0128,1.1461,1.1761,0.0667,0.0298,0.3509,0,1,Other_Faults
317.0,335.0,732308.0,732327.0,146.0,36.0,29.0,18123.0,114.0,133.0,1372.0,40.0,0.4621,0.5731,0.9474,0.0131,0.5,0.6552,1.0,2.1644,1.2553,1.2787,0.0526,-0.0302,0.5659,0,1,Other_Faults
1021.0,1036.0,754445.0,754492.0,294.0,51.0,49.0,39987.0,127.0,157.0,1372.0,40.0,0.4898,0.583,0.3192,0.0109,0.2941,0.9592,1.0,2.4683,1.1761,1.6721,0.6809,0.0626,0.9361,0,1,Other_Faults
401.0,415.0,762911.0,762937.0,198.0,42.0,34.0,24783.0,118.0,134.0,1372.0,40.0,0.5846,0.456,0.5385,0.0102,0.3333,0.7647,1.0,2.2967,1.1461,1.415,0.4615,-0.0221,0.6015,0,1,Other_Faults
1082.0,1095.0,825488.0,825519.0,192.0,34.0,32.0,24530.0,120.0,140.0,1374.0,40.0,0.4061,0.5236,0.4193,0.0095,0.3823,0.9688,1.0,2.2833,1.1139,1.4914,0.5806,-0.0019,0.6619,0,1,Other_Faults
1050.0,1071.0,856766.0,856784.0,180.0,33.0,23.0,22591.0,119.0,135.0,1376.0,40.0,0.4433,0.5238,0.8571,0.0153,0.6364,0.7826,0.0,2.2553,1.3222,1.2553,-0.1429,-0.0195,0.6236,0,1,Other_Faults
979.0,989.0,891060.0,891079.0,107.0,18.0,19.0,12543.0,110.0,132.0,1372.0,40.0,0.5583,0.4368,0.5263,0.0073,0.5556,1.0,1.0,2.0294,1.0,1.2787,0.4737,-0.0842,0.3212,0,1,Other_Faults
346.0,357.0,900068.0,900098.0,182.0,29.0,30.0,22232.0,115.0,133.0,1370.0,40.0,0.5051,0.4485,0.3667,0.008,0.3793,1.0,1.0,2.2601,1.0414,1.4771,0.6333,-0.0457,0.5461,0,1,Other_Faults
997.0,1009.0,920577.0,920619.0,264.0,38.0,42.0,30966.0,106.0,132.0,1374.0,40.0,0.5313,0.4762,0.2857,0.0087,0.3158,1.0,1.0,2.4216,1.0792,1.6233,0.7143,-0.0836,0.7933,0,1,Other_Faults
357.0,373.0,929482.0,929513.0,213.0,42.0,39.0,20512.0,80.0,118.0,1374.0,40.0,0.5196,0.5706,0.5161,0.0116,0.381,0.7949,1.0,2.3284,1.2041,1.4914,0.4839,-0.2476,0.7844,0,1,Other_Faults
373.0,386.0,1058240.0,1058279.0,308.0,29.0,39.0,37264.0,113.0,132.0,1374.0,40.0,0.5429,0.3925,0.3333,0.0095,0.4483,1.0,1.0,2.4885,1.1139,1.5911,0.6667,-0.0548,0.7966,0,1,Other_Faults
365.0,374.0,1084192.0,1084238.0,265.0,39.0,46.0,26849.0,88.0,119.0,1372.0,40.0,0.5321,0.3599,0.1956,0.0066,0.2308,1.0,1.0,2.4232,0.9542,1.6628,0.8044,-0.2085,0.6781,0,1,Other_Faults
